Id,Sales
142,3887.63525390625
143,6098.77490234375
144,5238.11474609375
145,8609.13671875
146,7372.884765625
147,5949.35546875
148,10957.994140625
149,5324.7705078125
150,5252.49609375
151,10706.5625
152,6972.6689453125
153,8321.66796875
154,7313.966796875
155,5766.32373046875
156,5980.6201171875
157,5373.2724609375
158,8199.5625
159,11664.69140625
160,6459.73779296875
161,3165.505859375
162,5005.35107421875
163,8016.44384765625
164,8729.978515625
165,6218.22607421875
166,6971.50537109375
167,5006.6162109375
168,5446.1123046875
169,3391.01416015625
170,5101.1044921875
171,6250.95166015625
172,7301.986328125
173,7033.51123046875
174,6794.57763671875
175,8473.0537109375
176,9180.955078125
177,7551.8818359375
178,4946.90478515625
179,8909.0078125
180,9974.5419921875
181,5871.02197265625
182,7739.1728515625
183,5449.00634765625
184,6682.4345703125
185,4199.72119140625
186,7295.08154296875
187,5229.57421875
188,8804.8115234375
189,7251.2861328125
190,8537.6767578125
191,8422.4033203125
192,6472.0087890625
193,8227.78515625
194,18071.951171875
195,10315.7529296875
196,5955.15673828125
197,3031.48974609375
198,6377.6396484375
199,8548.0400390625
200,5866.443359375
201,12598.521484375
202,19323.728515625
203,3888.962646484375
204,5348.4765625
205,8660.05078125
206,5096.0185546875
207,9065.8369140625
208,6965.04638671875
209,7634.78271484375
210,5024.43359375
211,6190.7177734375
212,6561.68310546875
213,7304.86279296875
214,9317.2041015625
215,6424.71240234375
216,6005.64794921875
217,7181.8447265625
218,5507.5146484375
219,5571.34619140625
220,7320.7568359375
221,5799.64599609375
222,5890.302734375
223,7449.14453125
224,6078.93896484375
225,6016.70068359375
226,7208.88134765625
227,6913.8232421875
228,8545.2275390625
229,6938.4609375
230,7618.67919921875
231,6135.0244140625
232,3949.026123046875
233,6427.11474609375
234,6759.05810546875
235,6080.04638671875
236,4474.2138671875
237,8730.8193359375
238,7187.49072265625
239,9644.5615234375
240,7168.33740234375
241,6113.88671875
242,5237.55029296875
243,4620.15185546875
244,9733.5537109375
245,5056.61181640625
246,7732.75390625
247,14811.3271484375
248,7276.73779296875
249,7820.7646484375
250,5483.4169921875
251,4711.927734375
252,7031.0771484375
253,4583.296875
254,6065.5908203125
255,9937.6923828125
256,5684.943359375
257,17042.22265625
258,13016.068359375
259,5051.74853515625
260,7259.67919921875
261,5522.13037109375
262,7091.96875
263,5798.16357421875
264,11539.287109375
265,7723.681640625
266,9554.005859375
267,4702.029296875
268,7517.8857421875
269,5231.9189453125
270,8367.8974609375
271,6956.40966796875
272,6048.890625
273,6700.1552734375
274,6292.81494140625
275,8051.1279296875
276,9555.1806640625
277,6042.72705078125
278,9785.33984375
279,6833.05322265625
280,9927.5849609375
281,5624.44287109375
282,5521.361328125
283,5636.884765625
284,10124.615234375
285,6361.56640625
286,7948.29638671875
287,6777.32470703125
288,8687.5546875
289,4463.908203125
290,8346.744140625
291,6747.02099609375
292,3820.3759765625
293,13368.966796875
294,17269.720703125
295,6837.75341796875
296,7006.73193359375
297,9037.177734375
298,9144.4296875
299,10658.62890625
300,5780.09375
301,7325.68017578125
302,6112.697265625
303,8061.3310546875
304,4015.9833984375
305,5979.35986328125
306,5542.79150390625
307,5738.37353515625
308,7706.5380859375
309,5446.25244140625
310,4988.27685546875
311,6975.482421875
312,4298.5810546875
313,4944.90966796875
314,5812.96875
315,6609.2314453125
316,9056.314453125
317,8438.2822265625
318,7348.6943359375
319,6414.42724609375
320,6282.99267578125
321,10839.681640625
322,7778.88623046875
323,5377.8916015625
324,4939.52734375
325,8323.66015625
326,5156.69384765625
327,7233.3837890625
328,3649.0595703125
329,4700.20947265625
330,8269.162109375
331,6758.162109375
332,5448.501953125
333,8843.513671875
334,8982.546875
335,12009.2861328125
336,6291.0029296875
337,9292.2783203125
338,2958.3623046875
339,5262.43359375
340,6509.43408203125
341,4835.26953125
342,7624.8359375
343,5247.17431640625
344,5554.13134765625
345,8766.6298828125
346,11027.7314453125
347,8974.20703125
348,5522.13037109375
349,5436.890625
350,8058.12548828125
351,7122.517578125
352,6300.6396484375
353,5489.91064453125
354,6794.4091796875
355,9187.6025390625
356,4812.396484375
357,6550.16650390625
358,7873.31396484375
359,7942.544921875
360,12858.1220703125
361,5488.50244140625
362,13010.5205078125
363,6774.50732421875
364,5009.08544921875
365,5489.3134765625
366,6019.98974609375
367,6304.2939453125
368,5767.30810546875
369,7400.400390625
370,5339.18603515625
371,4683.60888671875
372,7161.873046875
373,4050.906494140625
374,7272.4365234375
375,7114.62890625
376,7382.0029296875
377,8513.27734375
378,5664.88134765625
379,9170.900390625
380,6168.59423828125
381,5514.478515625
382,5956.24169921875
383,5221.55078125
384,10627.134765625
385,6567.98779296875
386,5126.34228515625
387,7357.09521484375
388,8607.724609375
389,7301.95166015625
390,6400.1650390625
391,8246.607421875
392,5444.80908203125
393,5866.287109375
394,6146.7666015625
395,8915.416015625
396,6290.31884765625
397,6501.05224609375
398,5887.45556640625
399,5162.130859375
400,4048.1875
401,5738.59765625
402,8088.11376953125
403,8693.4150390625
404,10022.810546875
405,11676.466796875
406,8189.16845703125
407,5996.42822265625
408,5068.599609375
409,10442.5986328125
410,10652.7451171875
411,7421.85791015625
412,7849.64501953125
413,8032.24658203125
414,5443.537109375
415,3646.283447265625
416,10603.435546875
417,6658.2548828125
418,6411.38134765625
419,6431.75
420,3122.239013671875
421,11027.7841796875
422,5926.38134765625
423,5391.81884765625
424,4950.5341796875
425,5899.88818359375
426,6569.359375
427,8365.2802734375
428,6502.4599609375
429,5144.4873046875
430,5193.5361328125
431,4700.20947265625
432,3318.5859375
433,7018.63623046875
434,17272.63671875
435,4956.49609375
436,5811.93212890625
437,6836.0908203125
438,5573.88623046875
439,5312.52587890625
440,5264.13525390625
441,4133.69970703125
442,6957.517578125
443,7244.5400390625
444,4264.1572265625
445,8879.904296875
446,5764.02001953125
447,5056.66455078125
448,8292.5146484375
449,7512.4677734375
450,9700.3046875
451,5510.35693359375
452,6855.25830078125
453,4905.73583984375
454,5443.87939453125
455,14545.9892578125
456,10133.6572265625
457,6759.67041015625
458,5697.02490234375
459,4989.7568359375
460,6084.14697265625
461,5394.2978515625
462,10977.4287109375
463,5252.48095703125
464,5657.2958984375
465,7519.25537109375
466,4661.3642578125
467,6525.12744140625
468,7396.84423828125
469,7855.26123046875
470,7473.6083984375
471,4241.4853515625
472,5517.8818359375
473,6916.84375
474,8779.7822265625
475,8257.0576171875
476,7043.18408203125
477,4759.09814453125
478,7670.54345703125
479,6135.47509765625
480,4637.82763671875
481,7285.146484375
482,7274.69091796875
483,6364.740234375
484,6330.525390625
485,6526.17333984375
486,6534.1630859375
487,5883.49853515625
488,7084.1884765625
489,6702.83935546875
490,6094.931640625
491,9339.2314453125
492,5749.08203125
493,4714.8359375
494,11547.6865234375
495,6004.8408203125
496,3561.6611328125
497,7687.98095703125
498,8208.951171875
499,10171.087890625
500,4825.9453125
501,5938.046875
502,6049.3173828125
503,6223.41748046875
504,5939.55908203125
505,7816.6708984375
506,3278.15966796875
507,5988.341796875
508,6473.64501953125
509,5725.46728515625
510,5360.6865234375
511,7084.1279296875
512,8205.5
513,5800.58642578125
514,8358.517578125
515,7321.39892578125
516,8645.1728515625
517,4915.1533203125
518,6649.935546875
519,6917.662109375
520,8132.89794921875
521,8027.421875
522,5293.3994140625
523,8519.04296875
524,7286.8837890625
525,7616.60888671875
526,4616.5576171875
527,4376.2744140625
528,7932.6513671875
529,6153.0654296875
530,8624.1826171875
531,7213.681640625
532,5771.8037109375
533,8378.1982421875
534,7575.26708984375
535,6862.1328125
536,8191.83984375
537,6088.349609375
538,9113.9228515625
539,10682.7060546875
540,7559.0947265625
541,5356.57763671875
542,5783.73876953125
543,4465.11767578125
544,3392.576416015625
545,8344.0302734375
546,5533.76513671875
547,8371.6484375
548,4845.14794921875
549,6841.6669921875
550,6018.7783203125
551,9913.478515625
552,5354.11572265625
553,5263.462890625
554,6041.62646484375
555,6477.99267578125
556,5247.0791015625
557,7339.63818359375
558,7763.5966796875
559,5489.3134765625
560,7682.53515625
561,6782.3095703125
562,6121.82177734375
563,5081.6728515625
564,5411.3369140625
565,10637.568359375
566,9369.0087890625
567,6937.7861328125
568,15160.5576171875
569,6162.15576171875
570,5428.1611328125
571,6206.51318359375
572,8355.9912109375
573,10492.5419921875
574,6833.69873046875
575,7794.64404296875
576,7870.3935546875
577,7821.30908203125
578,6827.8095703125
579,5592.927734375
580,4940.02685546875
581,5092.724609375
582,4205.556640625
583,5272.505859375
584,8426.6455078125
585,16283.5751953125
586,6862.748046875
587,5226.00439453125
588,7174.67724609375
589,4549.095703125
590,6192.2353515625
591,4288.48779296875
592,9431.7001953125
593,6767.1005859375
594,6411.91943359375
595,13064.556640625
596,11898.0009765625
597,6215.36279296875
598,6595.02099609375
599,3972.55859375
600,6223.41748046875
601,5754.57861328125
602,8247.4091796875
603,4731.3349609375
604,4604.35205078125
605,6101.38720703125
606,5667.98291015625
607,7113.6044921875
608,6919.4697265625
609,4067.187744140625
610,7141.0986328125
611,8223.455078125
612,7868.134765625
613,4986.26025390625
614,4741.8828125
615,7821.35400390625
616,4532.62646484375
617,9428.2373046875
618,5172.84912109375
619,5123.71728515625
620,7118.71435546875
621,6005.44189453125
622,4935.10595703125
623,5998.99072265625
624,6906.34375
625,9172.0283203125
626,9839.9814453125
627,5892.7470703125
628,4162.8203125
629,5707.11767578125
630,6335.943359375
631,5055.30029296875
632,6070.54443359375
633,6342.8232421875
634,11122.4189453125
635,8021.54443359375
636,6507.26123046875
637,7295.80517578125
638,5053.25634765625
639,8879.77734375
640,5916.06982421875
641,13215.734375
642,6285.34765625
643,5514.36767578125
644,5270.51513671875
645,4297.38818359375
646,6778.09375
647,16141.546875
648,4315.8291015625
649,4723.72900390625
650,9806.5087890625
651,6349.1357421875
652,6936.1787109375
653,7779.02685546875
654,6042.70947265625
655,5519.88720703125
656,4715.59130859375
657,9004.865234375
658,5976.41796875
659,6892.09228515625
660,7375.62744140625
661,4532.1513671875
662,7370.0166015625
663,6028.93505859375
664,4091.295654296875
665,8347.380859375
666,8519.5224609375
667,4624.3525390625
668,7711.662109375
669,6919.337890625
670,4782.3974609375
671,9151.4345703125
672,6628.2626953125
673,7891.18212890625
674,4876.2333984375
675,5098.1376953125
676,6215.37451171875
677,4111.1923828125
678,7846.00732421875
679,4217.83935546875
680,6257.98388671875
681,4818.2470703125
682,5915.44970703125
683,6047.419921875
684,7080.068359375
685,7174.923828125
686,8434.8466796875
687,6393.60107421875
688,7355.34130859375
689,6681.56787109375
690,8169.62060546875
691,9235.638671875
692,7203.232421875
693,3381.9970703125
694,6204.82666015625
695,7333.77490234375
696,4467.11962890625
697,10969.2138671875
698,6156.66357421875
699,6843.265625
700,10507.0615234375
701,6914.91162109375
702,4728.0556640625
703,10648.5908203125
704,9709.4208984375
705,5313.017578125
706,8597.1005859375
707,10323.685546875
708,6441.1787109375
709,5197.91650390625
710,6988.81298828125
711,5710.84716796875
712,6159.24755859375
713,6888.62255859375
714,4786.9697265625
715,6346.375
716,7313.29736328125
717,6609.07421875
718,7727.689453125
719,6175.5986328125
720,6474.21923828125
721,4643.1826171875
722,8054.13818359375
723,7201.4326171875
724,6156.63427734375
725,6542.28173828125
726,7426.35400390625
727,8975.0458984375
728,5630.0673828125
729,5323.97802734375
730,6575.6025390625
731,7163.3759765625
732,7033.67919921875
733,4721.74755859375
734,4253.357421875
735,7434.3896484375
736,7252.55859375
737,5571.63818359375
738,8093.18310546875
739,6360.54736328125
740,6488.65185546875
741,5263.19140625
742,3381.63916015625
743,7137.0341796875
744,6647.9951171875
745,6544.259765625
746,8722.2890625
747,8648.8671875
748,4813.23193359375
749,8891.0302734375
750,4117.94140625
751,3171.809326171875
752,7089.34521484375
753,11511.533203125
754,8244.869140625
755,7243.828125
756,5262.970703125
757,7046.953125
758,8915.53515625
759,6325.29345703125
760,8302.9521484375
761,5229.54443359375
762,4396.8984375
763,5385.3125
764,5367.79736328125
765,5666.54541015625
766,5264.24072265625
767,5265.87744140625
768,4519.6513671875
769,7068.48486328125
770,6966.7998046875
771,5322.13525390625
772,6061.6123046875
773,6995.06787109375
774,6016.9130859375
775,5809.17822265625
776,8733.7421875
777,7443.0869140625
778,5861.5
779,3874.90966796875
780,11956.2275390625
781,6710.50830078125
782,5808.07568359375
783,9172.177734375
784,7575.26708984375
785,7555.41162109375
786,6176.517578125
787,6132.5439453125
788,9333.4794921875
789,13874.44140625
790,5056.1630859375
791,4981.18896484375
792,5441.80322265625
793,7058.77099609375
794,5961.111328125
795,7874.15478515625
796,8751.53515625
797,5864.31787109375
798,4209.6337890625
799,6100.3515625
800,8340.1796875
801,4876.01025390625
802,7252.6484375
803,4305.04248046875
804,7326.3720703125
805,7798.8896484375
806,7468.49267578125
807,8822.7314453125
808,6268.5205078125
809,4535.72705078125
810,6564.7626953125
811,7166.00634765625
812,8495.4013671875
813,7435.68017578125
814,7814.91943359375
815,6172.5546875
816,4756.9384765625
817,9615.44921875
818,4407.6376953125
819,8683.91015625
820,6566.1337890625
821,4548.50537109375
822,6887.04638671875
823,6347.60986328125
824,7562.88037109375
825,8723.087890625
826,4176.89013671875
827,4626.32421875
828,7774.67333984375
829,9059.0439453125
830,9244.662109375
831,5636.0947265625
832,6090.50390625
833,6502.25537109375
834,6547.33740234375
835,5725.41796875
836,9451.94140625
837,8451.8935546875
838,10749.6767578125
839,4521.345703125
840,5864.4072265625
841,9911.4375
842,8378.4619140625
843,5590.13330078125
844,10130.7099609375
845,6243.68310546875
846,5568.4033203125
847,5373.74365234375
848,4953.94873046875
849,5426.59814453125
850,6560.03759765625
851,5105.6455078125
852,5061.71142578125
853,9490.193359375
854,6973.5068359375
855,18547.68359375
856,6735.71240234375
857,6312.65625
858,8278.7490234375
859,9332.4287109375
860,7011.37744140625
861,7518.25146484375
862,5854.48291015625
863,8081.67578125
864,8515.56640625
865,5869.4541015625
866,5876.72998046875
867,6962.46923828125
868,8329.322265625
869,7211.796875
870,8613.30859375
871,6030.6259765625
872,4940.658203125
873,5920.4951171875
874,9940.9150390625
875,10337.6953125
876,10159.357421875
877,7882.7275390625
878,4503.14306640625
879,6315.70361328125
880,4852.35693359375
881,8465.6953125
882,10079.2587890625
883,9346.537109375
884,6283.31591796875
885,5353.8505859375
886,4471.04052734375
887,5961.60595703125
888,11029.224609375
889,6827.1455078125
890,5401.59716796875
891,5558.54541015625
892,8443.8125
893,4058.419677734375
894,6577.36474609375
895,4643.02734375
896,6904.6513671875
897,6864.85595703125
898,6003.8154296875
899,7785.37255859375
900,7117.64892578125
901,5343.1337890625
902,6997.73681640625
903,7395.96923828125
904,11068.31640625
905,6075.177734375
906,8872.8017578125
907,7714.73681640625
908,9592.4140625
909,7124.15478515625
910,9539.9755859375
911,4956.59033203125
912,5180.2099609375
913,6783.62939453125
914,5912.92822265625
915,9320.1552734375
916,7936.72998046875
917,5796.71533203125
918,7444.35791015625
919,6894.91943359375
920,9642.4189453125
921,4346.021484375
922,13463.9951171875
923,5263.09130859375
924,6081.06689453125
925,8477.4267578125
926,4928.638671875
927,6741.251953125
928,6545.6328125
929,7875.0107421875
930,5899.3369140625
931,5839.90673828125
932,7741.90380859375
933,8330.3232421875
934,7650.98583984375
935,5497.12451171875
936,7027.32958984375
937,11040.474609375
938,7057.00732421875
939,5032.90771484375
940,7052.67431640625
941,6158.40771484375
942,5971.46142578125
943,7628.43603515625
944,4169.6865234375
945,8240.5771484375
946,6575.501953125
947,7294.92138671875
948,7741.48291015625
949,4840.7001953125
950,5857.2587890625
951,5699.5244140625
952,8182.431640625
953,8564.669921875
954,5294.630859375
955,5061.64404296875
956,7503.98974609375
957,6286.99658203125
958,6648.96533203125
959,8082.77001953125
960,6856.05615234375
961,7699.77197265625
962,5897.44677734375
963,5091.05419921875
964,7382.2138671875
965,8020.35888671875
966,8699.568359375
967,8283.8828125
968,8203.6376953125
969,5914.66552734375
970,8840.064453125
971,6619.23583984375
972,7674.71435546875
973,9051.064453125
974,6035.04443359375
975,10606.013671875
976,8683.140625
977,7797.447265625
978,6089.15087890625
979,7541.12255859375
980,7950.1005859375
981,6784.9296875
982,4492.42822265625
983,5580.16259765625
984,8271.623046875
985,6010.56982421875
986,4765.7021484375
987,8396.515625
988,6884.82666015625
989,5911.9697265625
990,6218.43408203125
991,5530.65771484375
992,7972.42236328125
993,7532.41845703125
994,7237.275390625
995,5605.62060546875
996,5772.32666015625
997,6846.17041015625
998,4012.40771484375
999,6492.533203125
1000,5455.875
1001,9101.40625
1002,7654.79541015625
1003,6057.076171875
1004,11594.7626953125
1005,6517.7265625
1006,5321.6328125
1007,11250.6298828125
1008,7381.5029296875
1009,8458.6259765625
1010,7809.32421875
1011,4985.6328125
1012,6310.20654296875
1013,5674.4951171875
1014,8218.3193359375
1015,12636.2197265625
1016,6472.32373046875
1017,3361.642333984375
1018,5910.49267578125
1019,8187.15380859375
1020,8834.0390625
1021,6574.041015625
1022,7403.9228515625
1023,5260.19091796875
1024,5735.9384765625
1025,3536.8369140625
1026,5356.59814453125
1027,6323.9482421875
1028,7375.1630859375
1029,7501.435546875
1030,7048.51220703125
1031,8606.4443359375
1032,9105.173828125
1033,7940.6064453125
1034,5171.255859375
1035,9507.6142578125
1036,11241.0947265625
1037,5943.7353515625
1038,8234.9287109375
1039,5814.1220703125
1040,6970.35546875
1041,4257.7080078125
1042,7710.00048828125
1043,5643.861328125
1044,9378.896484375
1045,7627.44677734375
1046,8645.419921875
1047,8563.01171875
1048,6577.36474609375
1049,8751.4931640625
1050,18730.46875
1051,10312.2509765625
1052,6405.09912109375
1053,3229.454833984375
1054,6697.88720703125
1055,8952.708984375
1056,5730.5693359375
1057,12671.05859375
1058,19642.9765625
1059,4016.952392578125
1060,5534.85791015625
1061,7950.7373046875
1062,5841.10986328125
1063,10809.8369140625
1064,7092.2666015625
1065,8094.45654296875
1066,4894.001953125
1067,6813.64208984375
1068,6723.19140625
1069,7702.15869140625
1070,9855.6845703125
1071,6384.17529296875
1072,6092.31640625
1073,7303.5322265625
1074,5573.3173828125
1075,5697.9267578125
1076,7618.72265625
1077,5864.93896484375
1078,6327.03076171875
1079,8049.26220703125
1080,6280.8896484375
1081,6599.54443359375
1082,7350.56591796875
1083,7305.1904296875
1084,8705.66015625
1085,7070.2509765625
1086,7561.2431640625
1087,6318.28759765625
1088,4046.21533203125
1089,6629.4892578125
1090,7099.92041015625
1091,6372.1376953125
1092,4645.26416015625
1093,9460.8701171875
1094,7255.15966796875
1095,10230.83984375
1096,7501.5498046875
1097,6201.916015625
1098,5208.90771484375
1099,4706.74951171875
1100,9957.4150390625
1101,5067.8408203125
1102,8028.0576171875
1103,15431.556640625
1104,7437.92138671875
1105,6998.17724609375
1106,5100.96337890625
1107,5041.89111328125
1108,7119.23046875
1109,4654.07958984375
1110,6294.05712890625
1111,10597.8544921875
1112,5441.95361328125
1113,17856.0078125
1114,14066.2109375
1115,5249.93212890625
1116,7366.060546875
1117,5612.349609375
1118,7533.61083984375
1119,6327.33251953125
1120,11369.697265625
1121,7853.07421875
1122,9852.3857421875
1123,4817.53955078125
1124,7961.20068359375
1125,5118.80419921875
1126,8322.390625
1127,6954.46630859375
1128,6104.54736328125
1129,6763.28759765625
1130,6256.84423828125
1131,8534.705078125
1132,9401.9296875
1133,6168.53564453125
1134,10572.173828125
1135,7187.88818359375
1136,10247.9189453125
1137,5864.17822265625
1138,5760.72265625
1139,5923.31298828125
1140,10976.8740234375
1141,6555.353515625
1142,7738.8330078125
1143,7209.58935546875
1144,9206.767578125
1145,4739.169921875
1146,8287.533203125
1147,6875.82421875
1148,4161.328125
1149,14922.3837890625
1150,17725.51953125
1151,7402.7646484375
1152,7243.76611328125
1153,9611.2685546875
1154,10172.6787109375
1155,11537.1748046875
1156,5919.49560546875
1157,7775.6669921875
1158,6343.5732421875
1159,8402.9560546875
1160,4251.58935546875
1161,6174.89208984375
1162,5812.39208984375
1163,5788.73779296875
1164,8120.52099609375
1165,5648.626953125
1166,5122.3056640625
1167,7125.07861328125
1168,4132.75
1169,5028.6474609375
1170,5871.39697265625
1171,7002.4765625
1172,9202.7294921875
1173,8685.0537109375
1174,7581.11376953125
1175,6471.97216796875
1176,6402.2041015625
1177,11305.19140625
1178,8342.3916015625
1179,5485.78125
1180,5117.5107421875
1181,8367.2509765625
1182,5224.908203125
1183,7429.966796875
1184,3727.569580078125
1185,5567.6494140625
1186,8350.56640625
1187,6700.09130859375
1188,5410.52197265625
1189,8940.490234375
1190,9265.880859375
1191,12697.68359375
1192,6529.66552734375
1193,9224.0634765625
1194,3266.9990234375
1195,5568.2705078125
1196,6840.89697265625
1197,4877.20068359375
1198,8022.98291015625
1199,5370.30615234375
1200,5669.30224609375
1201,9434.7763671875
1202,11652.916015625
1203,8601.9140625
1204,5687.29150390625
1205,5443.96240234375
1206,9866.4619140625
1207,7603.97314453125
1208,6849.47509765625
1209,5476.15283203125
1210,7114.13330078125
1211,9551.3271484375
1212,5158.1103515625
1213,6935.46435546875
1214,8149.0390625
1215,8546.8740234375
1216,13388.513671875
1217,5907.64697265625
1218,13821.4697265625
1219,6822.85595703125
1220,5381.359375
1221,6240.6826171875
1222,6535.82080078125
1223,6407.65283203125
1224,6055.36083984375
1225,7516.42333984375
1226,5478.64453125
1227,4610.9521484375
1228,7378.82861328125
1229,4259.767578125
1230,7522.04541015625
1231,7228.01904296875
1232,7706.63330078125
1233,8847.587890625
1234,5678.0244140625
1235,9824.2197265625
1236,6275.9677734375
1237,5729.853515625
1238,6076.4814453125
1239,5787.64501953125
1240,10996.6875
1241,6970.6943359375
1242,5491.408203125
1243,8292.98046875
1244,8721.423828125
1245,7375.31787109375
1246,6670.98583984375
1247,8788.4521484375
1248,5558.65673828125
1249,6024.43505859375
1250,6374.59912109375
1251,9054.0771484375
1252,6408.00732421875
1253,6739.77978515625
1254,5982.6279296875
1255,5334.1630859375
1256,4289.4326171875
1257,5105.1923828125
1258,7895.22412109375
1259,8869.2568359375
1260,10670.45703125
1261,11643.4189453125
1262,8106.5390625
1263,6264.94091796875
1264,5392.158203125
1265,10967.3515625
1266,11139.892578125
1267,7696.43896484375
1268,8381.37890625
1269,8207.71484375
1270,5767.03857421875
1271,3809.301513671875
1272,10758.291015625
1273,7059.2958984375
1274,6816.1962890625
1275,6714.86767578125
1276,3252.5712890625
1277,11557.625
1278,6088.146484375
1279,5741.1103515625
1280,5204.578125
1281,5787.42431640625
1282,6839.82080078125
1283,8879.8955078125
1284,6404.14013671875
1285,5328.95654296875
1286,5381.375
1287,5567.6494140625
1288,3310.740234375
1289,7332.60009765625
1290,17997.341796875
1291,5157.859375
1292,5915.30859375
1293,7650.27783203125
1294,5574.60400390625
1295,5567.47412109375
1296,5343.16943359375
1297,4545.09326171875
1298,7062.68310546875
1299,7309.37158203125
1300,4555.74658203125
1301,9339.2841796875
1302,5962.783203125
1303,5133.666015625
1304,8805.978515625
1305,8176.6201171875
1306,10361.71875
1307,6196.94384765625
1308,7180.37939453125
1309,5013.03759765625
1310,5527.13037109375
1311,16444.66015625
1312,10263.3525390625
1313,6708.66552734375
1314,5830.8466796875
1315,5043.93994140625
1316,6162.6025390625
1317,4947.4287109375
1318,9317.125
1319,5574.42333984375
1320,5846.14208984375
1321,7562.8876953125
1322,4882.9111328125
1323,6897.66162109375
1324,7728.69921875
1325,8142.6220703125
1326,7490.5908203125
1327,4652.09130859375
1328,5816.1240234375
1329,6963.3193359375
1330,9506.861328125
1331,8430.9619140625
1332,7275.7314453125
1333,4872.9326171875
1334,7893.59814453125
1335,6658.9853515625
1336,4791.833984375
1337,7406.01318359375
1338,7557.6748046875
1339,6532.00732421875
1340,6656.29296875
1341,6946.896484375
1342,6590.83984375
1343,6030.02783203125
1344,7158.88916015625
1345,6648.25537109375
1346,6691.3623046875
1347,9499.1943359375
1348,5921.505859375
1349,4986.6123046875
1350,12128.2841796875
1351,6059.23681640625
1352,3999.117431640625
1353,8015.18994140625
1354,9246.1083984375
1355,10905.0556640625
1356,5249.58642578125
1357,6299.0595703125
1358,6063.9423828125
1359,6608.0908203125
1360,6202.38916015625
1361,8169.96337890625
1362,3432.354248046875
1363,6370.78857421875
1364,6634.2451171875
1365,6052.80322265625
1366,5626.55126953125
1367,7325.30322265625
1368,8774.32421875
1369,6169.80615234375
1370,8804.4833984375
1371,7574.060546875
1372,9021.05859375
1373,4935.044921875
1374,6892.27001953125
1375,6977.8046875
1376,8229.087890625
1377,8738.9169921875
1378,4185.994140625
1379,8642.3203125
1380,7341.49365234375
1381,7418.482421875
1382,5024.87939453125
1383,4570.63427734375
1384,8191.75390625
1385,6527.64208984375
1386,9057.07421875
1387,7590.38818359375
1388,6060.50244140625
1389,8352.3662109375
1390,8143.91162109375
1391,6950.607421875
1392,8380.68359375
1393,6267.86328125
1394,9603.1787109375
1395,11150.447265625
1396,7804.86474609375
1397,5561.7373046875
1398,6060.4853515625
1399,4593.47509765625
1400,3517.32080078125
1401,8706.4658203125
1402,5788.64404296875
1403,8700.86328125
1404,4923.62158203125
1405,6715.29052734375
